Step,Scaffold,SMILES,Linker Num HBD,Linker Num HBA,Linker Num Aromatic Rings,Matching substructure1,linker_mol_weight,Scaffold Ring Score,linker_rocs_score,raw_Linker Num HBD,raw_Linker Num HBA,raw_Linker Num Aromatic Rings,raw_linker_mol_weight,raw_linker_custom_alerts,raw_Scaffold Ring Score,raw_linker_rocs_score,total_score,ID
189,c1ccc(Nc2cnccc2CN2CCCCC2)nc1,Clc1ccc2c(n1)Nc1cnccc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,7,0.5,0.9480775,default_job_2777
189,c1ccc(Nc2cc(CN3CCCCC3)ccn2)nc1,Cc1cc2nc(c1C)Nc1cc(cc(Cl)n1)CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2778
193,c1cncc(Nc2cncc(CN3CCCCC3)n2)c1,Cc1nc(Cl)c2cc1Nc1cncc(n1)CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,4,2,234.6900024,0,8,0.5,0.9480775,default_job_2779
187,c1c[nH]c(Nc2cc(CN3CCCCC3)ccn2)c1,Cc1c(C)c2n(c1C)COCCCNC1CCN(CC1)Cc1ccnc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_2780
187,c1ccc(Nc2ncccc2CN2CCCCC2)nc1,Cc1cc2nc(C)c1OCCCNC1CCN(CC1)Cc1cccnc1N2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,8,0.5,0.9480775,default_job_2781
187,c1ccc(Nc2cnc[nH]2)c(CN2CCCCC2)c1,Cc1cccc2c1CN1CCC(CC1)NCCCOc1ncc(n1C)N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_2782
187,c1cc(Nc2cc[nH]c2)nc(N2CCCCC2)c1,Cc1c2nc(c(C)c1C)N1CCC(CC1)NCCCOCn1cc(cc1Cl)N2,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,8,0.5,0.9480775,default_job_2783
187,c1csc(Nc2nnccc2CN2CCCCC2)c1,Cc1cnnc2c1CN1CCC(CC1)NCCCOCc1c(C)csc1N2,1,1,1,1,1,1,0.5,1,4,2,233.3399963,0,7,0.5,0.9480775,default_job_2784
187,c1ccc(Nc2cncc(N3CCCCC3)n2)cc1,Cc1cc2c(Cl)c(c1C)Nc1cncc(n1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2785
187,c1cc(Nc2cc(CN3CCCCC3)ccn2)ccn1,Cc1nc2cc(c1C)Nc1cc(c(Cl)cn1)CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2786
187,c1ccc(Nc2cccc(CN3CCCCC3)n2)cc1,Cc1ccc(C)c2c1COCCCNC1CCN(CC1)Cc1cccc(n1)N2,1,1,1,1,1,1,0.5,1,2,2,226.322998,0,8,0.5,0.9480775,default_job_2787
187,c1c[nH]c(Nc2cnncc2CN2CCCCC2)c1,Cc1nnc(C)c2c1CN1CCC(CC1)NCCCOCn1c(C)ccc1N2,1,1,1,1,1,1,0.5,1,4,2,230.3150024,0,7,0.5,0.9480775,default_job_2788
187,c1ccc(Nc2ccnc(N3CCCCC3)c2)nc1,Cc1cc2nc(c1C)COCCCNC1CCN(CC1)c1nccc(c1Cl)N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2789
187,c1cnc(Nc2cc(CN3CCCCC3)ccn2)nc1,Cc1cnc2cc1CN1CCC(CC1)NCCCOc1ccnc(n1)N2,1,1,1,1,1,1,0.5,1,4,2,200.2449951,0,8,0.5,0.9480775,default_job_2790
187,c1ccc(Nc2cncc(N3CCCCC3)n2)nc1,Clc1cnc2cc1COCCCNC1CCN(CC1)c1cncc(n1)N2,1,1,1,1,1,1,0.5,1,4,2,220.6629944,0,8,0.5,0.9480775,default_job_2791
187,c1ccc(Nc2cnc[nH]2)c(CN2CCCCC2)c1,Cn1c2cnc1OCCCNC1CCN(CC1)Cc1c(Cl)cccc1N2,1,1,1,1,1,1,0.5,1,3,2,221.6909943,0,7,0.5,0.9480775,default_job_2792
187,c1cc(Nc2ccn[nH]2)nc(N2CCCCC2)c1,Cc1cc2nc(c1C)Nc1ccnn1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,7,0.5,0.9480775,default_job_2793
186,c1cc(Nc2nnccc2CN2CCCCC2)ccn1,c1cc2c(nn1)Nc1ccnc(c1)COCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,4,2,200.2449951,0,8,0.5,0.9480775,default_job_2794
186,c1ccc(Nc2cc(CN3CCCCC3)ncn2)cc1,Cc1ccc(C)c2c1COCCCNC1CCN(CC1)Cc1cc(ncn1)N2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2795
186,c1cc(CN2CCCCC2)cc(Nc2cnccn2)c1,Cc1cc2cc(c1)Nc1nc(C)cnc1COCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2796
186,c1cc(Nc2cc(N3CCCCC3)ccn2)ncn1,Cc1cnc2nc1Nc1cc(c(Cl)cn1)N1CCC(CC1)NCCCOC2C,1,1,1,1,1,1,0.5,1,4,2,248.7169952,0,8,0.5,0.9480775,default_job_2797
186,c1cncc(Nc2cc(CN3CCCCC3)cnn2)c1,Cc1ccc2c(n1)COCCCNC1CCN(CC1)Cc1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,4,2,214.2720032,0,8,0.5,0.9480775,default_job_2798
186,c1ccc(Nc2cc(N3CCCCC3)cnn2)cc1,Cc1cc2cc(c1C)Nc1cc(cnn1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,8,0.5,0.9480775,default_job_2799
186,c1ccc(Nc2ncncc2CN2CCCCC2)cc1,Cc1cccc2c1Nc1ncncc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_2800
186,c1ccc(Nc2cncc(N3CCCCC3)n2)cc1,Cc1cc2c(cc1C)Nc1cncc(n1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_2801
186,c1ccc(Nc2cc(CN3CCCCC3)cnn2)cc1,Clc1ccc2cc1OCCCNC1CCN(CC1)Cc1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,219.6750031,0,8,0.5,0.9480775,default_job_2802
187,c1cc(Nc2cn[nH]c2)nc(N2CCCCC2)c1,Cc1cc(C)c2nc1Nc1cnn(c1)COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,8,0.5,0.9480775,default_job_2803
187,c1cc(Nc2cc(CN3CCCCC3)cnn2)ccn1,c1cc2c(cn1)COCCCNC1CCN(CC1)Cc1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,4,2,200.2449951,0,8,0.5,0.9480775,default_job_2804
187,c1csc(Nc2nccnc2CN2CCCCC2)c1,Cc1cnc2c(n1)CN1CCC(CC1)NCCCOCc1cc(sc1C)N2,1,1,1,1,1,1,0.5,1,4,2,233.3399963,0,8,0.5,0.9480775,default_job_2805
187,c1c[nH]c(Nc2cccnc2CN2CCCCC2)c1,Cc1ccc2n1COCCCNC1CCN(CC1)Cc1ncccc1N2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_2806
187,c1c[nH]c(Nc2ncccc2CN2CCCCC2)c1,Cc1cnc2c(c1)CN1CCC(CC1)NCCCOCn1c(C)ccc1N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_2807
187,c1cc(Nc2ccc[nH]2)nc(N2CCCCC2)c1,Cc1cc2nc(c1C)N1CCC(CC1)NCCCOC(C)c1ccc(n1C)N2,1,1,1,1,1,1,0.5,1,3,2,229.3269958,0,8,0.5,0.9480775,default_job_2808
187,c1cncc(Nc2ncccc2CN2CCCCC2)c1,COc1ncc2cc1OCCCNC1CCN(CC1)Cc1cc(C)cnc1N2,1,1,1,1,1,1,0.5,1,4,2,229.2830048,0,7,0.5,0.9480775,default_job_2809
187,c1cc(Nc2cncnc2)nc(N2CCCCC2)c1,Cc1cc2nc(c1C)N1CCC(CC1)NCCCOCc1nc(Cl)ncc1N2,1,1,1,1,1,1,0.5,1,4,2,248.7169952,0,7,0.5,0.9480775,default_job_2810
187,c1c[nH]c(Nc2ccnc(N3CCCCC3)n2)c1,Cc1cc(C)n2c1Nc1ccnc(n1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,202.2610016,0,7,0.5,0.9480775,default_job_2811
187,c1ccc(Nc2cc(CN3CCCCC3)cs2)nc1,Cc1c2nc(c(C)c1C)OCCCNC1CCN(CC1)Cc1csc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,232.352005,0,8,0.5,0.9480775,default_job_2812
187,c1ccc(Nc2sccc2CN2CCCCC2)nc1,c1cnc2c(c1)COCCCNC1CCN(CC1)Cc1ccsc1N2,1,1,1,1,1,1,0.5,1,3,2,204.2980042,0,7,0.5,0.9480775,default_job_2813
187,c1ccc(Nc2ncncc2CN2CCCCC2)cc1,Cc1ccc2cc1Nc1nc(Cl)ncc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2814
187,c1ccc(Nc2cc(CN3CCCCC3)cnn2)cc1,Cc1ccc2c(c1)COCCCNC1CCN(CC1)Cc1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,8,0.5,0.9480775,default_job_2815
187,c1cc(Nc2cc[nH]n2)cc(N2CCCCC2)c1,Cc1ccc2c(Cl)c1N1CCC(CC1)NCCCOCn1ccc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,221.6909943,0,8,0.5,0.9480775,default_job_2816
187,c1ccc(Nc2ncncc2CN2CCCCC2)nc1,Cc1cc2cc(n1)Nc1ncnc(C)c1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,228.298996,0,8,0.5,0.9480775,default_job_2817
187,c1c[nH]c(Nc2ccc(N3CCCCC3)cc2)c1,Clc1cc2cc(Cl)c1N1CCC(CC1)NCCCOCn1cccc1N2,1,1,1,1,1,1,0.5,1,2,2,241.1210022,0,8,0.5,0.9480775,default_job_2818
187,c1cc(CN2CCCCC2)nc(Nc2ccc[nH]2)c1,Cc1ccc2nc1CN1CCC(CC1)NCCCOCn1c(C)ccc1N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_2819
187,c1cncc(Nc2cccn2CN2CCCCC2)c1,Cc1cnc2c(c1)Nc1ccc(C)n1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_2820
187,c1ccc(Nc2cccc(N3CCCCC3)n2)cc1,Cc1ccc(C)c2c1COCCCNC1CCN(CC1)c1cc(Cl)cc(n1)N2,1,1,1,1,1,1,0.5,1,2,2,246.7409973,0,7,0.5,0.9480775,default_job_2821
187,c1cc(Nc2[nH]ccc2CN2CCCCC2)ccn1,Cn1ccc2c1Nc1cc(ncc1Cl)COCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,3,2,235.7180023,0,8,0.5,0.9480775,default_job_2822
187,c1c[nH]c(Nc2ncccc2CN2CCCCC2)c1,Cc1cc2n(c1)COCCCNC1CCN(CC1)Cc1c(Cl)ccnc1N2,1,1,1,1,1,1,0.5,1,3,2,235.7180023,0,7,0.5,0.9480775,default_job_2823
187,c1cncc(Nc2ncncc2CN2CCCCC2)c1,Cc1cc(C)c2c(n1)COCCCNC1CCN(CC1)Cc1cncnc1N2,1,1,1,1,1,1,0.5,1,4,2,228.298996,0,7,0.5,0.9480775,default_job_2824
187,c1cncc(Nc2cc(N3CCCCC3)ncn2)c1,Clc1c2cncc1Nc1cc(ncn1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,220.6629944,0,8,0.5,0.9480775,default_job_2825
187,c1ccc(Nc2cnccn2)c(CN2CCCCC2)c1,Cc1cnc2c(n1)COCCCNC1CCN(CC1)Cc1ccc(Cl)cc1N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,7,0.5,0.9480775,default_job_2826
187,c1cncc(Nc2cc(CN3CCCCC3)cnn2)c1,Cc1nc2c(c(C)c1C)Nc1cc(cnn1)CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,242.326004,0,8,0.5,0.9480775,default_job_2827
187,c1ccc(Nc2cc(CN3CCCCC3)cs2)nc1,Cc1cc(C)c2nc1Nc1cc(cs1)CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,218.3249969,0,8,0.5,0.9480775,default_job_2828
186,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,Cc1ccc2c(Cl)c1Nc1nccc(n1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,8,0.5,0.9480775,default_job_2829
186,c1ccc(Nc2ccc(N3CCCCC3)nn2)cc1,Cc1cccc2c1COCCCNC1CCN(CC1)c1nnc(cc1Cl)N2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,8,0.5,0.9480775,default_job_2830
186,c1cncc(Nc2n[nH]cc2CN2CCCCC2)c1,Cc1ncc2cc1COCCCNC1CCN(CC1)Cc1cn(C)nc1N2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,8,0.5,0.9480775,default_job_2831
186,c1c[nH]c(Nc2cc(CN3CCCCC3)ncn2)c1,Cc1cc2n(c1C)COCCCNC1CCN(CC1)Cc1cc(ncn1)N2,1,1,1,1,1,1,0.5,1,4,2,216.2879944,0,8,0.5,0.9480775,default_job_2832
186,c1ccc(Nc2cncc(N3CCCCC3)n2)cc1,Clc1ccc2c(c1)Nc1cncc(n1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,219.6750031,0,7,0.5,0.9480775,default_job_2833
186,c1cncc(Nc2cccc(N3CCCCC3)n2)c1,Cc1cc2nc(c1C)Nc1cncc(c1)COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,8,0.5,0.9480775,default_job_2834
186,c1ccc(Nc2nc(N3CCCCC3)cs2)cc1,Cc1c2cccc1Nc1nc(cs1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,204.2980042,0,8,0.5,0.9480775,default_job_2835
186,c1c[nH]c(Nc2ncccc2CN2CCCCC2)c1,Cc1cc(Cl)nc2c1CN1CCC(CC1)NCCCOCn1cccc1N2,1,1,1,1,1,1,0.5,1,3,2,235.7180023,0,7,0.5,0.9480775,default_job_2836
186,c1c[nH]c(Nc2ccccc2CN2CCCCC2)c1,Cc1cccc2c1Nc1ccc(Cl)n1COCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,2,2,234.7299957,0,7,0.5,0.9480775,default_job_2837
186,c1cncc(Nc2cc(N3CCCCC3)cnn2)c1,Cc1ncc2cc1Nc1cc(c(C)nn1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,214.2720032,0,8,0.5,0.9480775,default_job_2838
186,c1c[nH]c(Nc2cnccc2CN2CCCCC2)c1,Cc1cc(C)n2c1Nc1cnccc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_2839
186,c1ccc(Nc2ncccc2CN2CCCCC2)nc1,Cc1cc2nc(c1C)Nc1nc(Cl)ccc1CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,7,0.5,0.9480775,default_job_2840
186,c1cc(CN2CCCCC2)nc(Nc2ccncc2)c1,Cc1cc2c(cn1)COCCCNC1CCN(CC1)Cc1nc(ccc1C)N2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2841
186,c1ccc(Nc2cnc(N3CCCCC3)s2)nc1,Cc1ccc2nc1Nc1cnc(s1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,205.2859955,0,8,0.5,0.9480775,default_job_2842
186,c1ccc(Nc2nccnc2CN2CCCCC2)cc1,Cc1c(Cl)cc2cc1Nc1nccnc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2843
186,c1ccc(Nc2cc(N3CCCCC3)cnn2)nc1,Cc1ccc2nc1COCCCNC1CCN(CC1)c1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,4,2,200.2449951,0,8,0.5,0.9480775,default_job_2844
185,c1ccc(Nc2cc(CN3CCCCC3)ccn2)nc1,Cc1cc(C)c2c(n1)Nc1cc(ccn1)CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2845
185,c1ccc(Nc2cnc(N3CCCCC3)cn2)cc1,Cc1ccc(C)c2c1COCCCNC1CCN(CC1)c1ncc(nc1Cl)N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2846
185,c1ccc(Nc2cc(N3CCCCC3)cs2)nc1,Cc1cc2nc(c1C)Nc1cc(cs1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,218.3249969,0,8,0.5,0.9480775,default_job_2847
185,c1ncc(Nc2cc(CN3CCCCC3)cs2)[nH]1,Cc1sc2cc1CN1CCC(CC1)NCCCOCn1cncc1N2,1,1,1,1,1,1,0.5,1,4,2,207.302002,0,8,0.5,0.9480775,default_job_2848
185,c1cncc(Nc2[nH]ncc2CN2CCCCC2)c1,Cc1nc2c(Cl)cc1Nc1c(cnn1C)CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,4,2,236.7059937,0,8,0.5,0.9480775,default_job_2849
185,c1csc(Nc2cncc(N3CCCCC3)n2)c1,Cc1sc2c(c1C)COCCCNC1CCN(CC1)c1cncc(n1)N2,1,1,1,1,1,1,0.5,1,4,2,219.3130035,0,7,0.5,0.9480775,default_job_2850
185,c1ccc(Nc2nccnc2CN2CCCCC2)cc1,Cc1cccc2c1COCCCNC1CCN(CC1)Cc1nccnc1N2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_2851
185,c1c[nH]c(Nc2cnccc2CN2CCCCC2)c1,Cc1cc(C)n2c1Nc1cncc(Cl)c1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,249.7449951,0,7,0.5,0.9480775,default_job_2852
185,c1ncc(Nc2ccc(N3CCCCC3)s2)[nH]1,Cc1c2sc(c1C)N1CCC(CC1)NCCCOCn1cncc1N2,1,1,1,1,1,1,0.5,1,4,2,207.302002,0,7,0.5,0.9480775,default_job_2853
185,c1ccc(Nc2cc(N3CCCCC3)ccn2)nc1,Cc1cc2cc(n1)Nc1nccc(C)c1COCCCNC1CCN2CC1,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_2854
186,c1cncc(Nc2cc(CN3CCCCC3)cnn2)c1,Clc1cncc2c1OCCCNC1CCN(CC1)Cc1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,4,2,220.6629944,0,7,0.5,0.9480775,default_job_2855
186,c1c[nH]c(Nc2cccnc2CN2CCCCC2)c1,Cc1ccn2c1Nc1cccnc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,201.272995,0,7,0.5,0.9480775,default_job_2856
186,c1c[nH]c(Nc2cncc(CN3CCCCC3)c2)c1,Cc1cc2n(c1C)COCCCNC1CCN(CC1)Cc1cncc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,8,0.5,0.9480775,default_job_2857
186,c1ccc(Nc2cc(CN3CCCCC3)cnn2)cc1,Cc1cc(C)c2c(c1)Nc1cc(cnn1)CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2858
186,c1ccc(Nc2cncc(N3CCCCC3)n2)cc1,Cc1c(Cl)ccc2c1COCCCNC1CCN(CC1)c1cncc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,7,0.5,0.9480775,default_job_2859
186,c1cnc(Nc2nccs2)c(CN2CCCCC2)c1,Cc1sc2nc1COCCCNC1CCN(CC1)Cc1cccnc1N2,1,1,1,1,1,1,0.5,1,4,2,219.3130035,0,8,0.5,0.9480775,default_job_2860
186,c1ccc(Nc2nccc(N3CCCCC3)n2)cc1,Cc1cc(C)c2c(Cl)c1COCCCNC1CCN(CC1)c1ccnc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2861
186,c1c[nH]c(Nc2ncccc2CN2CCCCC2)c1,Cc1cn2c(c1C)Nc1ncccc1CN1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,215.3000031,0,7,0.5,0.9480775,default_job_2862
186,c1ccc(Nc2nc(N3CCCCC3)cs2)cc1,Cc1ccc(Cl)c2c1COCCCNC1CCN(CC1)c1csc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,238.7429962,0,7,0.5,0.9480775,default_job_2863
186,c1csc(Nc2ccnc(N3CCCCC3)n2)c1,Cc1csc2c1COCCCNC1CCN(CC1)c1nccc(n1)N2,1,1,1,1,1,1,0.5,1,4,2,205.2859955,0,7,0.5,0.9480775,default_job_2864
186,c1ccc(Nc2cncc(N3CCCCC3)n2)nc1,Cc1cc2c(Cl)c(n1)Nc1cncc(n1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,234.6900024,0,8,0.5,0.9480775,default_job_2865
186,c1ccc(Nc2scnc2CN2CCCCC2)nc1,Cc1cc2nc(c1Cl)OCCCNC1CCN(CC1)Cc1ncsc1N2,1,1,1,1,1,1,0.5,1,4,2,239.7310028,0,7,0.5,0.9480775,default_job_2866
186,c1cnc(Nc2cnccc2CN2CCCCC2)cn1,Cc1nc(Cl)cc2c1Nc1cncc(n1)OCCCNC1CCN(CC1)C2,1,1,1,1,1,1,0.5,1,4,2,234.6900024,0,7,0.5,0.9480775,default_job_2867
186,c1cncc(Nc2nnccc2CN2CCCCC2)c1,Cc1cnnc2c1CN1CCC(CC1)NCCCOc1cncc(c1C)N2,1,1,1,1,1,1,0.5,1,4,2,214.2720032,0,7,0.5,0.9480775,default_job_2868
186,c1cc(N2CCCCC2)cc(Nc2cc[nH]c2)n1,Cc1cnc2cc1N1CCC(CC1)NCCCOCn1cc(cc1Cl)N2,1,1,1,1,1,1,0.5,1,3,2,221.6909943,0,8,0.5,0.9480775,default_job_2869
186,c1ccc(Nc2nc(N3CCCCC3)cs2)cc1,Cc1ccc(C)c2c1COCCCNC1CCN(CC1)c1csc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,218.3249969,0,7,0.5,0.9480775,default_job_2870
186,c1ccc(Nc2cc(N3CCCCC3)cnn2)cc1,Cc1ccc(C)c2c1COCCCNC1CCN(CC1)c1cnnc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,213.2839966,0,7,0.5,0.9480775,default_job_2871
186,c1c[nH]c(Nc2ccc(N3CCCCC3)nc2)c1,Cc1cc(C)n2c1Nc1cnc(c(Cl)c1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,3,2,235.7180023,0,8,0.5,0.9480775,default_job_2872
186,c1cc(Nc2cc(CN3CCCCC3)ccn2)ncn1,Cc1cc2nc(n1)OCCCNC1CCN(CC1)Cc1ccnc(c1)N2,1,1,1,1,1,1,0.5,1,4,2,200.2449951,0,8,0.5,0.9480775,default_job_2873
186,c1ccc(Nc2ccnc(N3CCCCC3)n2)cc1,Cc1cccc2c1COCCCNC1CCN(CC1)c1nc(Cl)cc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,7,0.5,0.9480775,default_job_2874
186,c1ccc(Nc2cccc(N3CCCCC3)n2)nc1,Cc1cnc2c(c1)COCCCNC1CCN(CC1)c1nc(c(Cl)cc1C)N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,7,0.5,0.9480775,default_job_2875
186,c1ccc(Nc2nnccc2CN2CCCCC2)cc1,Cc1cc2c(cc1Cl)COCCCNC1CCN(CC1)Cc1ccnnc1N2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,7,0.5,0.9480775,default_job_2876
186,c1csc(Nc2cc(CN3CCCCC3)ccn2)c1,Cc1sc2c(Cl)c1OCCCNC1CCN(CC1)Cc1ccnc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,238.7429962,0,8,0.5,0.9480775,default_job_2877
186,c1cnc(NCc2ccccc2CN2CCCCC2)nc1,Cc1cnc2nc1OCCCNC1CCN(CC1)Cc1cccc(C)c1CN2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2878
186,c1ccc(Nc2cccc(CN3CCCCC3)n2)nc1,Cc1c2nc(c(C)c1C)OCCCNC1CCN(CC1)Cc1cccc(n1)N2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2879
187,c1ccc(Nc2cc(CN3CCCCC3)cnn2)cc1,Cc1cc2c(Cl)c(c1C)Nc1cc(cnn1)CN1CCC(CC1)NCCCO2,1,1,1,1,1,1,0.5,1,3,2,247.7290039,0,8,0.5,0.9480775,default_job_2880
187,c1ccc(Nc2cc(CN3CCCCC3)ccn2)nc1,Cc1c2nc(c(C)c1C)OCCCNC1CCN(CC1)Cc1ccnc(c1)N2,1,1,1,1,1,1,0.5,1,3,2,227.3110046,0,8,0.5,0.9480775,default_job_2881
189,c1ccc(Nc2ccccc2CN2CCCCC2)nc1,Cc1cc2nc(c1C)OCCCNC1CCN(CC1)Cc1c(Cl)cccc1N2,1,1,1,1,1,1,0.5,1,2,2,246.7409973,0,7,0.5,0.9480775,default_job_2882
189,c1ccc(Nc2cc(N3CCCCC3)cnn2)nc1,Cc1cc2nc(c1C)Nc1cc(cnn1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,214.2720032,0,8,0.5,0.9480775,default_job_2883
189,c1cc(Nc2cc(N3CCCCC3)ccn2)ccn1,Cc1c2ncc(Cl)c1N1CCC(CC1)NCCCOCc1cnccc1N2,1,1,1,1,1,1,0.5,1,3,2,233.7019958,0,7,0.5,0.9480775,default_job_2884
189,c1cc(Nc2cc(N3CCCCC3)ncn2)ccn1,Cc1nc2cc(c1Cl)Nc1cc(ncn1)N1CCC(CC1)NCCCOC2,1,1,1,1,1,1,0.5,1,4,2,234.6900024,0,8,0.5,0.9480775,default_job_2885
189,c1ccc(Nc2ccccc2CN2CCCCC2)nc1,Cc1ccc(C)c2c1CN1CCC(CC1)NCCCOc1cc(ncc1Cl)N2,1,1,1,1,1,1,0.5,1,2,2,246.7409973,0,7,0.5,0.9480775,default_job_2886
